============================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (138 files)
============================================================

Target Check: ('timor', 'afficio') = 0

Pair                           | Count
('.', 'populus')               |    15
(',', 'benevolentia')          |    15
('sum', 'totus')               |    15
('adulesco', 'sum')            |    15
('et', 'laus')                 |    15
('hic', 'volo')                |    15
(',', 'curio')                 |    15
(',', 'plebs')                 |    15
(',', 'intersum')              |    15
('tu', 'vo')                   |    15
('littera', 'tuus')            |    15
('p.', 'qui')                  |    15
('dignitas', 'et')             |    15
(',', 'qaes')                  |    15
('aut', 'orator')              |    15
('consus', 'sum')              |    15
('ille', 'orator')             |    15
(',', 'galba')                 |    15
(',', 'scaevolum')             |    15
(',', 'acer')                  |    15
('ab', 'de')                   |    14
('ex', 'tu')                   |    14
('ex', 'multus')               |    14
('virtus', 'vivo')             |    14
('multus', 'tamen')            |    14
('sum', 'talis')               |    14
('enim', 'nihil')              |    14
('(', 'nam')                   |    14
(')', 'nam')                   |    14
('is', 'nam')                  |    14
('is', 'primus')               |    14
(',', 'profecto')              |    14
('is', 'studium')              |    14
('et', 'perfectus')            |    14
('beatus', 'si')               |    14
('et', 'pono')                 |    14
('cum', 'nos')                 |    14
('ex', 'ipse')                 |    14
('possum', 'sui')              |    14
('habeo', 'sui')               |    14
('ipse', 'omnis')              |    14
('ceterus', 'et')              |    14
('cum', 'noster')              |    14
(',', 'portus')                |    14
(',', 'dux')                   |    14
('disciplina', 'et')           |    14
('magnus', 'ut')               |    14
('homo', 'ut')                 |    14
(',', 'plerusque')             |    14
(',', 'percipio')              |    14
('arbitror', 'sum')            |    14
('.', 'philosophus')           |    14
('quis', 'res')                |    14
('etiam', 'res')               |    14
('qui', 'sapiens')             |    14
('habeo', 'multus')            |    14
(')', 'nec')                   |    14
('.', 'ingenium')              |    14
(':', ';')                     |    14
('et', 'inter')                |    14
(',', 'corona')                |    14
('ago', 'qui')                 |    14
('aliqui', 'in')               |    14
('pecunia', 'sum')             |    14
('sed', 'tempus')              |    14
('et', 'oro')                  |    14
('et', 'saepe')                |    14
('propono', 'sum')             |    14
(')', 'beatus')                |    14
('dico', 'tuus')               |    14
('nec', 'tu')                  |    14
('non', 'vita')                |    14
('(', 'beatus')                |    14
(',', 'fortitudo')             |    14
('facio', 'si')                |    14
('quia', 'sum')                |    14
('nec', 'sui')                 |    14
('beatus', 'quis')             |    14
('omnis', 'video')             |    14
('(', 'tu')                    |    14
('hic', 'ita')                 |    14
('animus', 'ego')              |    14
(',', 'metuo')                 |    14
('qui', 'saepe')               |    14
(',', 'impendo')               |    14
(',', 'caecitas')              |    14
('etiam', 'idem')              |    14
(',', 'aegritudo')             |    14
('ille', 'quis')               |    14
('hic', 'vido')                |    14
('contra', 'qui')              |    14
('per', 'sum')                 |    14
('.', 'efficio')               |    14
('sum', 'superior')            |    14
(';', 'igitur')                |    14
('is', 'probo')                |    14
(',', 'manus')                 |    14
('ita', 'quod')                |    14
('?', 'multus')                |    14
(')', 'bonum')                 |    14
('et', 'honestus')             |    14
('.', 'ago')                   |    14
('quisque', 'suus')            |    14
(',', 'requiro')               |    14
('modus', 'ut')                |    14
('.', 'nisi')                  |    14
('possum', 'tamen')            |    14
(',', 'athenus')               |    14
('autem', 'possum')            |    14
('ipse', 'multus')             |    14
('absum', 'qui')               |    14
('dico', 'iste')               |    14
(',', 'exilium')               |    14
('habeo', 'magnus')            |    14
('certe', 'non')               |    14
('non', 'quidam')              |    14
('bonus', 'vir')               |    14
('nec', 'neque')               |    14
('nec', 'quisquam')            |    14
(',', 'potestas')              |    14
('qui', 'virus')               |    14
('et', 'nullus')               |    14
(',', 'epicurus')              |    14
('quam', 'quod')               |    14
('causa', 'si')                |    14
('in', 'vis')                  |    14
('licet', 'sum')               |    14
(',', 'verba')                 |    14
(',', 'scripo')                |    14
(';', 'noster')                |    14
('de', 'tamen')                |    14
('saepe', 'sum')               |    14
('bonum', 'ut')                |    14
('inquam', 'is')               |    14
(',', 'commodus')              |    14
(',', 'nimis')                 |    14
('in', 'semper')               |    14
('.', 'perfectus')             |    14
('do', 'is')                   |    14
('cum', 'suus')                |    14
(',', 'mens')                  |    14
('qui', 'sine')                |    14
(',', 'parrus')                |    14
('in', 'nisi')                 |    14
('habeo', 'hic')               |    14
('is', 'vero')                 |    14
('non', 'unus')                |    14
('mitto', 'qui')               |    14
('?', 'habeo')                 |    14
('qui', 'teneo')               |    14
('qui', 'refero')              |    14
('.', 'aliqui')                |    14
('qui', 'sequor')              |    14
(',', 'externus')              |    14
(',', 'gero')                  |    14
(',', 'tyrannus')              |    14
('nascor', 'qui')              |    14
('aequalis', 'et')             |    14
(',', 'aequalis')              |    14
('ante', 'ut')                 |    14
('ad', 'tum')                  |    14
('ars', 'in')                  |    14
(',', 'doctrina')              |    14
('pars', 'sum')                |    14
('quasi', 'sum')               |    14
('et', 'tamquam')              |    14
('officium', 'qui')            |    14
('.', 'dignus')                |    14
('puto', 'tu')                 |    14
('habeo', 'tamen')             |    14
(',', 'honestas')              |    14
('sum', 'tantum')              |    14
('atque', 'noster')            |    14
('de', 'quis')                 |    14
('enim', 'multus')             |    14
('ab', 'enim')                 |    14
('contra', 'et')               |    14
('pecunia', 'qui')             |    14
('et', 'necessarius')          |    14
(',', 'postulo')               |    14
(',', 'universus')             |    14
(',', 'suavitas')              |    14
('alius', 'sed')               |    14
